Comment_Id,Product_Id,Comment_Content,Comment_Evaluation
21560,1084,çok ama çok hafif iç gösteriyor onun dışında mükemmelll rengi tammm yaz elbisesi . Ama bir beden küçük alınmalı 1.68 boy 62 kiloyum 36 beden tam oldu,5
11015,495,güzel lakin bana fazla kalın geldi içi polarlı bir ürün,4
33014,1743,Güzel kaliteli,5
36070,2293,Çok güzel bir elbise penyesi çok güzel tavsiye ederim,4
25328,1293,çok beğendim hızlı kargo teşekkürler,5
39290,2902,Çok güzel ve kullanışlı bir parça,4
11571,524,çok rahat evde giymeye uygun..,5
42935,3720,Diğer modellerinde 44 beden giyiyorum fakat bunda 44 belden sıktı.. ben iade etmek zorunda kaldım,3
8250,362,rengi güzel ve kaliteli tam beden aliniz,5
32411,1702,Ürün gerçekten kaliteli ve güzel duruyor kendi bedeninizi alın,5
43303,3845,fotoğraftaki gibi şık durmuyor basit duruyor,1
529,20,Çok kaliteli ve güzel. Tam bedeninizi alabilirsiniz,5
32390,1702,Ben çok beğendim kısalığı da normal düzey de bedeninizi tam beden alın,5
25319,1292,İndirimle 36tl ye aldım. Eşim çok beğendi tam beden alabilirsiniz.,5
29681,1551,Yaz icin super,5
18414,902,1.58 boy 60 kilo 27/25 tam oldu.,5
30310,1584,Harika s bedenim s aldım dökümlü ve hoş durdu,5
39853,3007,beden fermuarlı 40 beden uymadı geri iadesi.,3
2047,77,Pamuklu mükemmel ürün,5
14159,662,"Renk güzel beden dar gibi,düşük bel",4
32038,1683,Eşime doğum günü hediyesi aldım tam beden görselde göründüğü gibi eşim cok beğendi indirimde 310 TL almış oldum,5
33367,1766,Kendi bedeninizi alın güzel,4
33176,1751,Bir beden küçük alınmalı,5
37033,2470,kötü bir ürün kötü bı satıcı eksik parçası vardı kumaşı da çok kötü kesinlikle tavsiye etmiyorum,1
38082,2665,Ürün fotoğrafta gözüktüğü gibi güzel yalnızca çok iç gösteriyor ama beklediğim birşeydi memnunum,4
21566,1084,Askısı biraz uzun geldi onun haricinde mükemmel elbiseee,5
34897,2067,kalite kalıp olarak çok güzel sadece geç verildi kargoya tek yıldızıda ondan kestim kendi bedeninizi alabilirsiniz,4
17592,862,"Çok tatlısın, aşk yaşıyorum..",5
3262,134,çok rahat tam kalıp,5
41345,3320,yaka kısmı çok rahat deil modeli çok beyendim,4
34825,2053,Tüm markalarda aynı bedeni giyiyorum hatta 30/32 girdiğim bile var bir beden büyük aldım ona rağmen yine pantolon küçük geldi. Kalıbı çok dar.,1
23035,1165,ürün güzel kaliteli rahatlıkla alabilirsiniz,5
35127,2114,"Ürününün kalıbı çok dar mutlaka 1 yada 2 beden büyük alınmalı güzel bir iş bluzu, sabah kararsız kaldığınızda hayat kurtarır ama kimse çok şık olduğunuza dair iltifat etmez !",4
23840,1208,erkek arkadaşıma aldım 1.80 74 kilo M beden tam oldu çok beğendim mavi ayrıcalığı iste,5
43240,3826,Yanlis model geldi ve magaza yardimci olmadi,1
13317,620,Kumaşını daha yumuşak ve kaliteli bekledim,3
37461,2549,Fular çok kötü 👎,1
17953,881,3 rengini aldım memnunum,3
26595,1359,Çok güzel kaliteli beğendim,5
20393,1019,Boyum 1.59 kilom 50 XS aldım mankendeki gibi bol oldu,5
26635,1362,aşırı güzelllll,5
30261,1582,"Yorumlara kesinlikle katılıyorum. Bedeniniz ne ise 1 beden küçüğünü gönül rahatlığıyla alabilirsiniz, vücut tipinize göre 2 beden küçüğü bile olabilir. Ben 1.60 boy 58 kg olarak 26 siparis vermiştim ama daha küçük beden alacağım. Alt vücudum ince de sayılmaz yani. Ona rağmen kendi bedenim geniş oldu. Zaten genelde mavinin kotları birkaç saat giydikten sonra da genişliyor. 1 belki 2 beden küçüğünü almayı düşünüyorum.Çünkü ben k",4
16179,777,Tam bedeninizi alın harikaa,5
33581,1815,Ürün güzel kışlık bir ürün beden olarak 36 beden aldım tam oldu duruşu şık,4
9026,398,"Krem rengi sarı kibar çizgileri var. İş için şık bir gömlek. 80 TL gayet uygun. 158 cm 64 kg dökümlü seviyorum, kurutma makinesi payını da ekleyip 42 beden aldım.",5
35880,2253,kaliteli bı ürün severek kullanıyorum,3
20405,1019,1 beden küçük alinabilir,5
7679,334,"Ürün gösterildiği gibi. Bacaklar slim değil, düz iniyor bilginize.",5
23401,1185,Cok güzel. Bi beden küçük alına bilir,5
9988,449,Kalitesi mükemmel ama 3 lü ö beden sipariş verdim bitanesi L bden cıktı,3
25896,1322,rengi çok hoş,5
19131,948,Kumaşı yumuşacık ve çok kaliteli,5
42718,3643,Tam fotoda göründüğü gibi kumaşı da gayet güzel. Tam bedeninizi almanızda fayda var. Ben 42 giyiyorum tam oldu ama ön dikişlerinde deformasyon var her an sökülecek yırtılacak gibi duruyor maalesef yaklaşık 1 yıldır takip ettiğim ve severek aldığım bu ürünü iade etmek zorunda kalıyorum.,3
27085,1383,"Mağazada deneyip buradan aldım. Rahat bir kesimi var, bu yüzden kendi bedeninizi alabilirsiniz. Crop ama çok kısa değil, rahatlıkla giyebilirsiniz.",5
32814,1730,"Eşime aldım, beden cuk oturdu, rengi kesimi çok iyi",5
31455,1649,Kardeşime aldım. 1.70 boyund 55 kg s aldım rahat ve şık oldu. sadece kargo çok yavasti .,4
25972,1325,kaliteli sormadı tam bedeninizi alın,5
17032,824,Eşime aldım güzel kaliteli uygun fiyatlı,5
43510,3902,kumaşı bıraz farklı geldi keten gibi fotodaki gibi değil ve omuzlar da fark var giyince belli oluyor beklediğim gibi değil,2
37355,2526,Ürün gayet kaliteli kumaşıda çok güzel bedeniniz neyse onu alın ben büyük almışım pişmanım iade edemedim yoğunluktan evde giyiniyorum ancak,4
39995,3039,İri göğüsleriniz varsa asla almamanız gereken bir ürün. Ne yazıkki bende iade :(,4
40820,3214,Durusunu begenmedim. Iade ettim,3
34233,1944,çok begenmedim,2
40954,3241,Çok güzel teşekkür ediyorum,4
21166,1061,güzel ürün,5
32594,1716,urun guzel ama kislik tam beden alin,4
13819,643,rengi dokusu çok güzel,5
8743,384,"Gayet güzel 172 boy 95 kilo , L beden iyi 👍🏻",5
17442,851,Penyesi inca,5
6828,294,Harika bir gecelik bayıldımm üstte duruşu çok hoş,5
14685,688,Güzel bir ürün. kendi bedeninizden küçüğünü almalısınız,5
32829,1730,Esime aldim 2 rengini de cok sevdik saf pamuk oldugu icin arkadaslari da nerden aldigini soruyor kesin tavsiyeli bir tshirt👍,5
36208,2321,1.68 boy 67 kilo ya L aldım hafif dökümlü güzel durdu.Rengi zaten çok hoş,4
6680,288,çok güzel ve kaliteli,5
28383,1484,Kalitesi gayet iyi,5
27537,1436,çok iyi ve kaliteli,5
14358,671,çok kötü basit küçük ×l bedeni medium gibi 70 tl ye değmez iade,2
24446,1240,cok rahat ve kullanisli. bedeninize uygun alabilirsiniz,5
26728,1365,çok beğendim yumuşacık yeri var mavi kalitesi.,5
38478,2732,"Çok arada kaldım.Güzel gibi de ,çok değil gibi de.... Beden olarak çok hafif bol duruyor.Düşük beden de dar gelebilir",3
43340,3851,32 beden sipariş ettim 28 beden geldi. İnsanlari iade konusunda uğraştırmaktan başka bisey değil.,2
6685,289,harika teşekkür ederiz,5
28800,1506,cox böyük geldi. 2 razmer balaca goturun,4
26529,1357,ürün kaliteli beğendim bedeninize göre 1 beden küçük almanızı öneririm,5
16285,782,Şort güzel fakat 34 beden 55kilo 160 boy oranına göre bir tık dar oldu salaş dursaydı daha iyi olurdu oyüzden iade,3
30471,1591,yumuşacık güzel bir takım daha yıkamadık umarım çekme yapmaz,5
3987,167,kaliteli urun,5
16584,796,Bunun yerine başka bi tişört gönderilmişti,1
4884,205,sort guzel ama bana en buyuk boyu bile olmadi 109 kg ile en büyük boyuolmadi ne yazık ki,5
42868,3696,turuncu gbi gorunen yeri acayip neonlu hic sevemedik,3
31142,1630,Harika çok güzel kumaşı,5
40185,3079,Etek boyu çok iyi kumaşı ve duruşu çok güzel. Mevsimlik bir etek kışın giyilmez. Bedenini bir beden küçük alınız. Bana bol geldi iade etmek zorunda kaldım,3
26443,1351,Fiyatina gore mukemmel urun bollugu da iyi Kumasi cok kaliteli,5
23478,1190,Erkek arkadaşıma aldım çok yakıştı. Kendisi 1.80 boyunda esmer ve çok yakışıklı. Sanırım ondan dolayı çok yakıştı. Sizde güzel durmaz belki bilemem..,5
8620,380,gayet güzel fiyatı uygun üstünüzde o kadar hoş duruyo ki her şeyin üstüne giyebiliyorum,5
26317,1346,Harika. Fiyat performans 10 numara😻,5
870,32,Çok çok çok güzel bayıldımm,5
1762,66,Ürünü beğendik..,5
40168,3076,Fiyatina gore kalitesi guzel cok begendim rengi de cok hos,4
22173,1115,Güzel bir ürün,5
31858,1673,Tam bedeninizi alirsaniz fotograftakinden bile guzel duruyor ustte..,5
17819,874,indirimde yarı fiyatına aldım çok guzel,5
24466,1240,yumuşacık harika,5
25902,1322,Tam kalıp bedeninizi alabilirsiniz.,5
708,26,Mükemmel 🤩,5
14447,675,Mukemmel urun. Tavsiyye ederim. Hizlı teslimat. Tesekkur ederim.,5
37434,2542,Selam ben Azerbaycandan sifaris verdim amma bana tam baska urun gonderdiler 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻 ben siyah olani sifaris verdim diyerini gonderdiler,1
36698,2416,pantolon aynı görseldeki gibi rengi çok hoş ancak kotonun diğer pantolonlarına göre kalıbı küçük. diğer 36 ları büyük gelirken bu küçük geldi kumaşı da oldukca sert olduğu için iade etmek durumunda kaldım. kalçanız ve belinin arasındaki fark çok değilse harika duracaktır.,3
14442,675,"inanılmaz rahat,yok gibi.",5
11218,507,arkadaşlar aşırı iç gösteriyo ona göre alın,2
42073,3457,Gayet güzel. İçi astarlı,4
42592,3597,Naylon poşet gibi,1
22276,1119,Gayet güzel cool bir parça,5
23440,1187,"bekledigim gibi cikmadi kumasi biraz ince,ben kalin bekliyordum kumasin rengi guzel.Kargo cok uzun surdu.",3
15625,743,20₺ ken aldım dizde indirimden kaçırmayın &amp;lt;3,5
12585,580,Ürün güzel cep takıntınız varsa cebi olmadığına dikkat ederek alın :),5
28628,1497,184 cm 77kg L tam oldu güzel durdu Tshirtte gayet güzel,5
9986,449,Kumaş kalitesi süper 👍🏻👍🏻👍🏻,5
26225,1343,Tam bedeninizi alın. Kumaş güzel. Renk çok hoş.,5
26186,1341,"Ürün çok güzel. Mavi kalitesi. Asla başka marka kot sevemiyorum. Ancak maalesef yorumları dinleyip bir beden küçük aldığım için mecburen iade ediyorum. Kendi bedeniniz neyse onu alın. 178 boy, 78 kiloyum. 30/32 hem bel hem boy olarak ideal ölçü.",5
13855,646,"Ürün çok şık ve kaliteli, bedeninizi alabilirsiniz..",5
20128,999,çok rahat tam bedeninizi alin,5
43113,3781,Ürünün üzerinde 229 TL etiket fiyatı var siz 269 TL’ye satıyorsunuz mağazadan almak daha ucuza geliyor ilk defa böyle bir şey görüyorum pes,1
33511,1800,İlk yıkamada solma yaptı,2
28465,1488,cok kaliteli kampanyada aldim,5
33905,1876,xl giyiyorsanız m alın yine oversize duracaktır,3
28020,1464,Bayıldım harika,5
15375,731,Güzel beğendim kendi bedeninizi alabilirsiniz,5
7879,342,normal bir tişört inanilmaz bol iki beden küçük alsanız bile tam olur geri iade yapacagim,5
26588,1359,rahat güzel,4
39302,2904,Ürün 2 gün içinde sanki 2 beden bollaştı. Diz veriyor ve boyu sarktı.,1
33541,1806,Yazin en cok tercih edilen tisortu kalitesi guzel,3
14113,659,"Kalıp,model şahane ancak çok iç gösteriyor plajda gitmeği düşündüğüm için iade etmedim",3
693,25,Çok güzel kullanışlı suwen kalitesi teşekkürler,5
755,27,Kalıbı çok küçük,1
28161,1473,👍🏻👍🏻👍🏻👍🏻👍🏻super,5
8325,365,"Eşime hediye aldım, çok beğendi. Boyu 1.85, kilosu 90 . XL tam oldu.",5
3636,150,rahat güzel,5
962,35,Ürün gayet güzel ve kaliteli,5
38379,2718,ürün güzel ama ben daha sarı diye aldım ama turuncuya daha yakın rek az da olsa farkediyo ama begendim,4
25286,1291,👍🏻👍🏻👍🏻Çok Güzel kızıma aldık o da beğendi Suwen kalitesi🤗,5
41579,3367,Yorumlara bakarak xs aldım normalde en küçük bedeni giyiyorum ama s beden alsam daha iyi olurdu boyum 1.70 kilom 49,3
577,21,ürün harika tam bedeninizi alın mutlaka rengi duruşu mükemmel öneririm,5
10106,456,Çok kaliteli duruşu var renkleri çok güzel. Ben indirimdeyken almıştım eşim üzerinden çıkarmıyor hiç.kendi bedeninizi alın,4
21756,1093,165 boy 60 kilo 38 beden,5
8139,358,güzel beğendik,5
13208,615,162 boy 57 kg 26/27 tam oldu. Kumaşı yumuşacık. Çok sevdim.,5
33213,1752,çoooooook güzel alın aldırın,5
43142,3789,Eşime almıştım fakat Boyu aşırı uzun olduguniçin ben evde gıyınıyorum. alanlar bunu göz önünde bulundursun onun dışında rahat bol kesım,3
39090,2867,Bir beden küçüğü alınabilir,4
15829,758,Ürün kalitesi harika kumaşı yumuşacık,5
18125,890,Görüp deneyip geri bırakıyodum en sonunda aldım biraz ağır sadece ama çok tatlış,5
40447,3128,Açıp kullanmadım güzel görünüyor,3
18049,886,Çok güzel çok beğendim,5
4510,190,muazzamdı çok güzel,5
10927,491,Normal güzel,5
5664,244,"Ürünün bedeninin sorunlu olduğunu düşünüyorum,göğüs kısmı fazlaca dar,beyazını da aynı bedende aldım ama onda herhangi bir sorun yoktu",1
14518,680,güzel gömlek kumaşı hos,4
12090,555,Ürün güzel kaliteli. Bedeni biraz büyük ve uzun gibi,5
37598,2573,169 boy 62 kilodayım mankendeki gibi dursun diye 40 beden aldım ama beli tam oturdu sıkma derecesinde paçalar geniş ama iç kısımlarda paça kesimi biraz ayarsız gibi geldi duruşta. Ama ürünün malı çok güzel uygun bir fiyata da aldığım için iade etmeyeceğim giyilir,3
23888,1209,Guzel urun cok sik cok beyendim,5
7102,307,kaliteli ürün,5
1964,74,harika bir duruşu var.,5
946,35,Avva kalitesi ben indirimden aldım çok guzel bız begendık.,5
13049,606,Güzel kaliteli ürün,5
40502,3139,"Rahat bir kumaşı var, fotograftakinden daha güzel duruyor ama ölçülerinde orantısızlık var gibi",4
19245,952,En uygun ürünlerini hep trendyoldan alıyorum mağazasında ındırım bulmak zor,5
42385,3526,Yorumlara bakıp yinede aldım giyilecek gibi değil,1
34790,2044,"İki seferdir XL beden Ürünü alıyorum fakat XL yerine M beden gönderiliyor. Etiket de XL yazıyor, tişörtdeki etiket beden M...",1
1014,37,Kaliteli bir ürün hiç tereddüt etmeden alabilirsiniz. Kargolama da hızlıydı teşekkürler trendyol,5
43400,3867,cok kotu oldu. 3 kullandim hosaf gibi dagildi.,3
39714,2984,Begendik güzel,2
42081,3459,asırı yüksek bel olması harici güzel,4
34665,2023,güzel kalıp genis rahat kalıp 165 66 kiloyum m rahat rahat oldu çok kalin degil ama sıcak tutuyor yanlız bir sıkıntı alarm cikarmayi unutmuşlar o yüzden 1 yildiz sildim,4
5667,244,begenmedim iade ettim,1
14468,676,Kumaşı ve dikişi ince paçası geniş baldır kısmı aşırı dar,2
37840,2623,Bedeni large aldım ama kalıbı çok küçükmüş,1
11996,551,çok güzel rengi,4
32501,1709,gorseldeki gibi geldi cok begendim,5
28188,1474,S bedenini almama rağmen cok büyük ve cok yüksek bel. Beni rahat hıssettıremedı. Kargolama hızlı,3
42701,3637,Hiç begenmedim,1
26981,1378,çok beğenerek aldım diğer rengini de sipariş verdim,5
18426,905,bunu giyinince kendimi yazlıkçılar gibi hissediyorum çok sevdim,5
5584,242,8 gunde geldı kalıtesı fena degıl,3
27642,1442,Ürün gayet iyi 1 beden küçük alın,5
32527,1710,ürün çok güzel tam kalibinizi alın,5
10372,466,Model ve kalite güzel ama bedenler 34 giymeme rağmen 36 beden aldım ve ona rağmen dar geldi kalcayi kesip sıkıştırıyor. Sert tok bi kumaşı var.,2
14337,670,guzel hos ama kisa boyu,5
21086,1057,Çok tatlış bi tişört normal standartlarda giyilebilir..,5
3738,154,Tam yazlık. 10 Numara,5
34895,2066,Yakaları katlanıp duruyor bu markaya yakışmamış,2
8293,363,Kaliteli yazlık kumaş ama kırışıyor,4
25615,1305,160 boy 48 kg bel 61 kalça 89 ben 24/25 aldım. Eğer 23 olsa 23 alırdım ama maalesef 23/25 kalmamıştı. Boydan uzun olmaması adına bunu tercih ettim. İlk giydiğimde cuk oturdu ama bollaşacağı çok belliydi. Sert bir jean değil. Tüm gün üzerimdeydi ve bel kısmı baya bollaştı. Artık kemer ile halledeceğim.,4
907,33,Cok rahat ve solma yapmadı,5
6571,283,"Oglum için aldım ayni görseldeki gibi rengi ,paketlenmesi özenli ve çok hızlı geldi tesekkurler",5
34977,2085,GÜZEL ÜRÜN,4
7478,324,cok sık ve kalıtelı,5
28371,1483,Hiç güzel değil göründüğü gibi parlak açık renkte değil almayın,1
1892,71,175 boy 105 kilo ×L aldım çok büyük oldu L almanızı tavsiye ederim,1
6331,271,Çok rahat çok güzel indirimde alınır,5
5645,244,163 boy 68 kg m tercih ettim iyi oldu,5
18001,884,bayildim çok guzel bir şort boyu vs cok kullanişli 165 boy 51 kilo 24 beden tam oldu,5
40646,3173,uspa yazısı yok bilginize,3
2122,79,Hediye olarak aldım. Mavi kalitesi şasırtmıyor,5
12507,578,dokusu yumuşacık,5
12680,586,Beyazını da aldım yazlık kurtarıcı bir ürün,5
19584,970,Kumaş kalitesi çok güzel. 165 boy 55 kiloyum S beden çok güzel oldu,5
1824,69,her zaman tavsiye ederim,5
14770,694,"Teşekkürler, aynı görseldeki gibi geldi.",5
4525,191,çok güzel çok beğendim hızlı kargo için çok teşekkür ederim,5
37970,2648,Gayet tatlı bedeninizde alabilirsiniz Ben bol sevdiğimden bi beden büyük aldım kısa bir model biraz,4
27790,1452,cok guzel bi jean esneyebilen bi kumasi var.166 boy 62 kilo 27/27 tam oldu,5
16912,818,kalıpları aşırı büyük M beden 3xl gibi bedeninizden 2 3 beden kucuk almalisiniz,3
20626,1036,Ürün çok güzel Herkez tam bedenini alsın,5
42465,3552,Elime ulaşmadı bir de üzerine Kargo parası verdim ürünü bana getirmeden geri gönderiyorlarmış,1
33416,1776,aldığım an indirime girdi güzel ama şu maymunlu marka kadar kalitesi bence,3
3363,139,2 ayrı renk aldım yorumlara güvenerek bir beden büyük sipariş ettim iyiki de öyle yapmışım. Sütyende 85 bedenim s/m dir L aldım bunu alacaklara fikir olsun. Çok şık ve rahat.,5
41311,3311,yakası iyi durmuyor,3
17220,837,S/m aldım aşırı büyük. Kolları cok uzun. Neden bu kadar özensiz kalıplar yapılıyor?,1
41667,3381,rengi çok güzel.fakat bi kere yıkadım standart bi yıkama ve sonuç polyester olmasına rağmen çekti.,1
24542,1244,Ürünün kumaş kalitesi çok güzel beden olarak da tam oldu,5
22291,1122,Muhteşem tereddüt etmeden alınması gereken bi ürün,5
5769,248,harika 10da 100,4
22366,1125,güzel ama bacak kısmı biraz geniş,5
37963,2645,%81 pamuklu kumaş. Kalitesi iyi ama ince ve iç gösteriyor. Astarsız giyilmez. Kilolu gösteriyor ayrıca paraşüt gibi. Evde giyerim artık. Tam kalıp alınabilir. Kargo hızlı geldi teşekkürler.,4
